data,price,temp,dew,humidity,windspeed,cloudcover,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-05-31 12:00:00+02:00,59.1,14.3,4.1,53.7,14.5,14.8,4402.25,9580.5,4969.25,2003.75,411.0,25.0,127.5,1861.5,231.0,7828.75,296.0,124.0,34922.25,792.25,110.25,2513.0
2021-05-31 13:00:00+02:00,55.26,14.3,4.1,53.7,14.5,14.8,4368.5,9078.75,4690.0,1993.0,410.0,24.0,55.25,1857.5,211.5,7817.5,296.0,124.0,35179.25,794.25,131.0,2507.5
2021-05-31 14:00:00+02:00,54.05,14.3,4.1,53.7,14.5,14.8,4371.5,8857.75,4177.5,1969.75,409.0,24.0,23.25,1889.0,267.0,7808.0,296.0,124.0,33928.0,786.5,187.75,2618.0
2021-05-31 15:00:00+02:00,54.69,14.3,4.1,53.7,14.5,14.8,4418.5,8878.5,4189.5,1968.5,409.0,24.0,20.5,1912.75,234.5,7803.0,295.5,124.0,30966.0,783.5,322.5,2731.0
2021-05-31 16:00:00+02:00,53.94,14.3,4.1,53.7,14.5,14.8,4482.0,9318.25,4643.5,2008.5,409.5,23.25,111.25,1915.25,190.5,7872.5,294.0,124.0,26172.75,788.0,377.5,2986.0
2021-05-31 17:00:00+02:00,62.3,14.3,4.1,53.7,14.5,14.8,4535.0,10655.25,5471.5,2303.0,411.0,23.0,513.0,1914.5,187.5,7878.0,294.0,124.0,19518.0,798.25,505.75,3219.25
2021-05-31 18:00:00+02:00,76.0,14.3,4.1,53.7,14.5,14.8,4623.75,11128.0,6150.5,2599.75,411.0,23.75,1301.25,1910.75,265.25,7861.5,294.0,124.0,11849.25,810.0,781.5,3301.0
2021-05-31 19:00:00+02:00,85.14,14.3,4.1,53.7,14.5,14.8,4654.5,11276.75,6356.25,2952.0,411.0,24.0,3574.75,1896.25,288.25,7867.75,295.5,124.0,4948.5,804.5,884.25,3410.5
2021-05-31 20:00:00+02:00,86.0,14.3,4.1,53.7,14.5,14.8,4648.75,11290.25,6371.25,2954.0,411.0,24.5,3781.75,1896.25,358.5,7881.0,296.0,124.0,1246.0,795.75,980.25,3509.5
2021-05-31 21:00:00+02:00,82.0,14.3,4.1,53.7,14.5,14.8,4608.25,11229.5,6383.0,2934.5,411.5,25.5,3032.25,1885.75,272.0,7889.25,296.0,124.0,64.5,797.5,875.0,4595.5
2021-05-31 22:00:00+02:00,79.9,14.3,4.1,53.7,14.5,14.8,4551.25,11122.75,6380.75,2919.5,411.0,26.5,1654.75,1881.0,255.5,7890.25,296.0,124.0,0.0,807.5,864.75,5839.5
2021-05-31 23:00:00+02:00,72.67,14.3,4.1,53.7,14.5,14.8,4468.75,11105.0,6129.25,2463.0,411.0,27.5,793.5,1880.25,241.25,7901.5,295.25,123.0,0.0,802.0,944.25,6290.75
2021-06-01 00:00:00+02:00,61.98,17.0,7.6,57.5,19.9,80.8,4396.0,10913.0,5675.0,2077.5,412.75,28.0,463.0,1888.5,155.25,7902.75,254.0,121.0,0.0,770.5,1076.25,6201.25
2021-06-01 01:00:00+02:00,58.94,17.0,7.6,57.5,19.9,80.8,4370.5,10518.5,5227.0,1952.5,414.0,28.0,168.25,1895.5,167.0,7915.0,264.5,121.0,0.0,771.25,1153.0,5785.75
2021-06-01 02:00:00+02:00,56.5,17.0,7.6,57.5,19.9,80.8,4371.5,10238.75,5116.5,1941.0,414.0,28.75,93.25,1900.5,120.75,7894.0,268.0,121.0,0.0,775.75,1221.0,5430.75
2021-06-01 03:00:00+02:00,56.23,17.0,7.6,57.5,19.9,80.8,4369.5,10267.0,5147.0,1951.0,414.0,29.0,81.0,1901.25,65.75,7920.75,268.0,121.0,0.0,774.25,1210.0,4817.25
2021-06-01 04:00:00+02:00,56.95,17.0,7.6,57.5,19.9,80.8,4394.75,10341.5,5261.5,2063.25,414.0,29.25,36.0,1888.0,44.75,7932.0,268.0,121.0,3.0,776.0,1179.75,4371.75
2021-06-01 05:00:00+02:00,62.0,17.0,7.6,57.5,19.9,80.8,4454.25,10908.75,5553.5,2245.75,409.75,29.75,259.75,1888.5,52.5,7943.75,272.5,121.0,353.0,754.0,1081.5,3922.0
2021-06-01 06:00:00+02:00,78.99,17.0,7.6,57.5,19.9,80.8,4615.5,11134.5,5982.0,2626.75,408.0,28.75,2187.75,1889.5,153.25,7950.5,281.25,121.0,2737.5,763.5,762.5,3427.5
2021-06-01 07:00:00+02:00,85.79,17.0,7.6,57.5,19.9,80.8,4688.75,11020.0,6376.0,2739.75,409.0,26.5,3331.25,1886.75,215.5,7951.5,294.0,121.0,8391.25,755.5,469.0,2627.0
2021-06-01 08:00:00+02:00,87.1,17.0,7.6,57.5,19.9,80.8,4661.0,10945.75,6303.75,2754.5,409.0,21.5,2610.0,1887.75,203.75,7938.75,294.0,121.0,16065.0,774.0,349.0,1434.75
2021-06-01 09:00:00+02:00,78.2,17.0,7.6,57.5,19.9,80.8,4622.5,10824.5,6294.25,2491.0,409.0,20.25,1397.25,1903.5,205.5,7913.75,295.0,121.0,23402.5,772.75,306.75,1478.5
2021-06-01 10:00:00+02:00,64.95,17.0,7.6,57.5,19.9,80.8,4536.25,10603.75,5676.25,2273.25,409.0,20.75,534.25,1903.75,164.5,7894.25,295.0,121.0,29095.0,775.0,261.5,2499.25
2021-06-01 11:00:00+02:00,61.1,17.0,7.6,57.5,19.9,80.8,4474.0,10350.5,4325.25,2256.75,406.25,22.75,413.25,1909.75,217.75,7878.0,258.25,121.0,32591.5,771.0,155.5,3434.5
2021-06-01 12:00:00+02:00,58.13,17.0,7.6,57.5,19.9,80.8,4402.25,9388.25,3891.0,2065.75,406.0,22.75,176.5,1918.5,218.5,7854.25,248.5,121.0,34230.25,797.5,115.5,3758.75
2021-06-01 13:00:00+02:00,56.12,17.0,7.6,57.5,19.9,80.8,4371.5,8496.25,3772.25,2038.0,406.5,22.0,266.75,1927.75,212.0,7854.0,251.0,121.0,34240.5,786.75,108.75,3957.75
2021-06-01 14:00:00+02:00,55.4,17.0,7.6,57.5,19.9,80.8,4348.75,8188.5,3561.5,2025.0,406.0,22.0,208.5,1925.5,142.25,7837.5,251.0,121.0,32443.75,786.5,294.25,4182.25
2021-06-01 15:00:00+02:00,56.91,17.0,7.6,57.5,19.9,80.8,4353.25,8353.5,3723.75,2099.75,406.5,22.0,330.25,1926.75,171.25,7825.25,251.0,121.0,29220.5,767.5,720.5,4347.25
2021-06-01 16:00:00+02:00,58.13,17.0,7.6,57.5,19.9,80.8,4420.5,9052.5,4093.5,2326.0,406.25,21.5,302.25,1925.5,242.25,7832.5,251.0,121.0,24330.5,778.5,1009.0,4679.75
2021-06-01 17:00:00+02:00,70.58,17.0,7.6,57.5,19.9,80.8,4504.5,10322.0,5061.5,2556.5,406.0,21.0,706.0,1914.25,276.25,7827.25,251.0,121.0,17717.25,789.0,1063.0,4775.25
2021-06-01 18:00:00+02:00,79.36,17.0,7.6,57.5,19.9,80.8,4575.25,10773.0,5884.75,3283.5,406.0,21.75,2025.5,1906.75,319.0,7817.5,251.0,121.0,10617.25,783.75,1301.0,4986.75
2021-06-01 19:00:00+02:00,86.7,17.0,7.6,57.5,19.9,80.8,4628.0,10806.75,6173.0,3416.75,406.0,22.0,2753.0,1905.75,306.5,7813.75,251.0,121.0,4754.75,796.75,1431.0,4991.0
2021-06-01 20:00:00+02:00,85.14,17.0,7.6,57.5,19.9,80.8,4617.5,10900.0,6131.5,3391.75,406.25,22.75,3963.25,1900.25,334.25,7822.25,251.0,121.0,1305.0,785.75,1371.5,5007.75
2021-06-01 21:00:00+02:00,80.5,17.0,7.6,57.5,19.9,80.8,4562.75,10938.5,6190.25,3343.75,406.0,24.0,3077.5,1905.75,270.0,7832.0,251.0,121.0,69.25,786.5,1263.25,6165.0
2021-06-01 22:00:00+02:00,75.31,17.0,7.6,57.5,19.9,80.8,4515.0,10942.5,6103.75,3118.75,406.0,25.0,1536.25,1921.75,309.0,7843.5,251.0,121.0,0.0,785.0,1115.5,7561.75
2021-06-01 23:00:00+02:00,67.08,17.0,7.6,57.5,19.9,80.8,4446.75,10820.0,5536.25,2916.5,406.25,26.0,858.75,1922.25,209.25,7840.25,249.25,121.0,0.0,782.25,1168.75,8391.0
2021-06-02 00:00:00+02:00,65.0,18.1,8.9,57.4,14.8,26.3,4361.25,10217.25,4469.75,2378.0,405.0,26.5,81.0,1928.25,324.25,7843.0,270.0,121.0,0.0,823.25,1368.0,8224.25
2021-06-02 01:00:00+02:00,61.37,18.1,8.9,57.4,14.8,26.3,4340.0,9369.0,4306.5,2064.25,404.25,27.75,51.25,1937.0,255.75,7859.75,248.25,121.0,0.0,815.5,1579.5,7803.5
2021-06-02 02:00:00+02:00,59.18,18.1,8.9,57.4,14.8,26.3,4344.75,9111.75,3843.0,2009.25,404.0,28.0,106.0,1940.75,261.5,7876.75,241.0,121.0,0.0,832.25,1456.25,7559.5
2021-06-02 03:00:00+02:00,60.0,18.1,8.9,57.4,14.8,26.3,4355.0,9071.0,3947.5,2037.5,404.0,28.75,142.0,1946.75,322.25,7877.25,241.0,121.0,0.0,825.25,1457.5,7005.75
2021-06-02 04:00:00+02:00,59.89,18.1,8.9,57.4,14.8,26.3,4369.5,9430.0,4286.5,2203.75,404.0,29.0,149.25,1938.5,229.25,7804.0,241.0,121.0,2.5,830.5,1375.25,6811.0
2021-06-02 05:00:00+02:00,63.71,18.1,8.9,57.4,14.8,26.3,4431.0,9145.5,4331.25,2367.0,404.0,28.75,188.25,1935.0,227.25,7692.25,241.0,121.0,331.5,835.5,1284.25,7232.75
2021-06-02 06:00:00+02:00,78.49,18.1,8.9,57.4,14.8,26.3,4589.5,10479.0,4605.25,2641.0,404.0,28.0,1332.75,1934.75,173.25,7697.0,241.0,121.0,2537.5,815.0,1832.75,7120.0
2021-06-02 07:00:00+02:00,81.6,18.1,8.9,57.4,14.8,26.3,4665.25,10749.0,4667.5,3040.75,404.25,26.75,1658.25,1931.0,344.75,7707.5,241.0,121.0,7478.75,808.25,2633.25,5934.5
2021-06-02 08:00:00+02:00,81.12,18.1,8.9,57.4,14.8,26.3,4674.5,10699.0,4560.5,2984.25,404.25,25.0,1698.25,1933.5,260.25,7682.75,241.0,121.0,14765.25,816.75,3535.25,5096.75
2021-06-02 09:00:00+02:00,72.34,18.1,8.9,57.4,14.8,26.3,4605.75,10071.0,4039.0,2493.5,404.0,23.5,619.75,1935.5,214.5,7688.5,241.0,121.0,22170.0,807.75,4216.0,4576.5
2021-06-02 10:00:00+02:00,62.44,18.1,8.9,57.4,14.8,26.3,4517.0,9521.75,3978.75,2365.5,404.0,22.5,454.5,1941.5,209.0,7680.25,241.0,121.0,28312.5,822.75,4332.25,4805.25
2021-06-02 11:00:00+02:00,57.3,18.1,8.9,57.4,14.8,26.3,4485.75,8616.0,3832.25,2150.0,404.0,21.75,308.0,1952.25,169.0,7666.75,241.0,121.0,32080.5,800.25,4492.25,5317.5
2021-06-02 12:00:00+02:00,55.72,18.1,8.9,57.4,14.8,26.3,4401.25,7949.0,3531.0,2100.75,404.0,21.0,61.75,1956.5,148.5,7645.75,241.0,121.0,33944.5,807.25,4348.25,5929.5
2021-06-02 13:00:00+02:00,54.02,18.1,8.9,57.4,14.8,26.3,4357.25,7303.0,3444.5,2120.25,404.0,20.25,128.5,1953.75,120.0,7642.5,241.0,121.0,34095.75,814.0,4261.75,6336.0
2021-06-02 14:00:00+02:00,53.83,18.1,8.9,57.4,14.8,26.3,4348.0,7473.75,3332.0,2132.5,404.0,20.0,459.25,1957.75,254.5,7623.75,241.0,121.0,32387.25,819.0,4006.25,6464.5
2021-06-02 15:00:00+02:00,53.9,18.1,8.9,57.4,14.8,26.3,4352.75,7685.75,3354.5,2168.5,404.0,20.0,245.0,1964.75,149.75,7609.5,241.0,121.0,29109.75,820.75,3885.25,6467.5
2021-06-02 16:00:00+02:00,56.87,18.1,8.9,57.4,14.8,26.3,4393.75,8035.5,3347.75,2209.5,404.25,20.0,289.0,1963.75,217.25,7581.25,241.0,121.0,24313.0,829.25,4073.5,6392.75
2021-06-02 17:00:00+02:00,67.45,18.1,8.9,57.4,14.8,26.3,4457.5,9509.25,3872.25,2627.25,404.25,20.0,1028.5,1952.0,271.25,7566.75,241.0,121.0,18052.5,820.0,4205.0,6333.5
2021-06-02 18:00:00+02:00,78.48,18.1,8.9,57.4,14.8,26.3,4556.25,10822.75,4610.5,3051.5,406.0,20.0,1721.5,1937.75,293.75,7614.75,241.0,121.0,10888.5,825.5,4519.5,6772.5
2021-06-02 19:00:00+02:00,83.34,18.1,8.9,57.4,14.8,26.3,4594.0,10865.5,4851.75,3291.0,406.0,20.25,3389.5,1937.5,399.5,7778.25,241.0,121.0,4681.75,833.0,4567.75,7477.75
2021-06-02 20:00:00+02:00,82.91,18.1,8.9,57.4,14.8,26.3,4579.25,10958.5,4848.75,3244.5,406.5,21.5,3606.75,1926.25,280.25,7773.75,241.0,121.0,1270.75,833.0,4565.75,8597.25
2021-06-02 21:00:00+02:00,78.17,18.1,8.9,57.4,14.8,26.3,4542.5,10882.25,4958.75,3063.25,409.0,23.25,2018.5,1919.5,186.75,7747.0,241.0,121.0,72.0,830.5,4484.5,11820.75
2021-06-02 22:00:00+02:00,73.93,18.1,8.9,57.4,14.8,26.3,4459.25,10672.5,4666.0,2789.0,409.0,24.25,925.0,1921.75,260.5,7786.75,241.0,121.0,0.0,835.5,4151.25,14451.5
2021-06-02 23:00:00+02:00,59.39,18.1,8.9,57.4,14.8,26.3,4406.0,9977.25,3920.25,2543.0,409.0,25.0,323.75,1926.75,201.75,7756.0,241.0,121.0,0.0,832.0,3702.5,15660.5
2021-06-03 00:00:00+02:00,57.88,20.5,7.8,46.6,19.7,33.6,4344.0,8631.5,3192.5,2257.0,409.0,25.75,334.5,1942.0,253.25,7650.25,250.0,121.0,0.0,820.5,3129.25,16271.5
2021-06-03 01:00:00+02:00,54.08,20.5,7.8,46.6,19.7,33.6,4322.5,8191.25,3201.5,2307.25,409.25,26.0,357.75,1942.0,293.0,7612.25,250.0,121.0,0.0,814.0,2822.75,15632.75
2021-06-03 02:00:00+02:00,54.0,20.5,7.8,46.6,19.7,33.6,4317.25,8188.5,3209.25,2314.0,409.0,26.0,230.75,1947.25,339.25,7618.5,250.0,121.0,0.0,808.0,2767.75,14893.75
2021-06-03 03:00:00+02:00,50.5,20.5,7.8,46.6,19.7,33.6,4329.25,8282.0,3201.75,2106.75,409.0,26.0,155.5,1949.75,326.25,7546.5,250.0,121.0,0.0,820.0,2447.75,13824.0
2021-06-03 04:00:00+02:00,52.57,20.5,7.8,46.6,19.7,33.6,4361.5,8296.75,3193.25,2134.5,409.0,26.25,230.5,1947.25,403.0,7548.0,252.5,121.0,3.75,813.25,2014.5,13157.0
2021-06-03 05:00:00+02:00,54.08,20.5,7.8,46.6,19.7,33.6,4405.0,8367.0,3318.0,2328.0,409.0,23.0,258.75,1947.75,350.0,7551.0,255.0,121.0,383.0,782.0,1788.25,12423.0
2021-06-03 06:00:00+02:00,54.1,20.5,7.8,46.6,19.7,33.6,4528.75,9151.75,3573.5,2302.75,408.75,22.5,263.5,1950.0,271.75,7547.0,255.0,121.0,2757.25,787.0,1791.0,10946.75
2021-06-03 07:00:00+02:00,62.44,20.5,7.8,46.6,19.7,33.6,4647.25,10465.75,3687.0,2358.0,409.25,21.75,1486.5,1953.25,220.25,7578.0,255.0,121.0,7753.5,805.25,2000.75,7903.5
2021-06-03 08:00:00+02:00,59.98,20.5,7.8,46.6,19.7,33.6,4676.0,10283.5,3686.5,2539.0,409.25,21.25,3211.0,1947.75,428.5,7561.5,255.0,121.0,14449.0,802.75,1849.75,5160.25
2021-06-03 09:00:00+02:00,58.66,20.5,7.8,46.6,19.7,33.6,4583.75,9775.75,3647.25,2794.75,409.25,21.0,2240.5,1952.75,369.25,7472.75,255.0,121.0,20929.75,802.75,1641.0,4666.0
2021-06-03 10:00:00+02:00,53.94,20.5,7.8,46.6,19.7,33.6,4493.75,8053.25,3375.0,3182.0,409.0,21.0,271.75,1979.0,193.5,7293.75,255.0,121.0,26040.25,800.5,1638.75,5775.0
2021-06-03 11:00:00+02:00,51.96,20.5,7.8,46.6,19.7,33.6,4412.5,7391.25,3300.75,3386.25,409.0,20.0,189.5,1985.75,485.5,7250.75,255.0,121.0,28991.75,815.75,1723.25,6506.75
2021-06-03 12:00:00+02:00,50.44,20.5,7.8,46.6,19.7,33.6,4333.0,7497.5,3392.5,3491.0,409.0,20.0,244.0,1998.25,337.5,7216.75,255.25,121.25,29601.25,815.25,1535.75,6391.5
2021-06-03 13:00:00+02:00,51.63,20.5,7.8,46.6,19.7,33.6,4288.75,8170.0,3452.25,3570.0,410.25,20.0,584.25,2004.25,376.75,7196.5,255.5,121.25,28708.5,809.25,1059.25,6336.0
2021-06-03 14:00:00+02:00,54.84,20.5,7.8,46.6,19.7,33.6,4279.25,8972.25,3462.75,3247.25,411.0,19.25,423.75,1999.25,238.75,7184.75,255.0,121.0,26499.0,809.0,982.5,6048.25
2021-06-03 15:00:00+02:00,59.11,20.5,7.8,46.6,19.7,33.6,4258.25,9762.75,3501.0,2919.5,411.0,19.0,238.75,1997.25,152.0,7361.0,255.0,121.0,22553.5,809.0,1178.5,5301.0
2021-06-03 16:00:00+02:00,65.74,20.5,7.8,46.6,19.7,33.6,4281.5,10209.25,3858.75,2925.75,411.0,19.0,345.75,1987.0,203.75,7485.5,255.0,121.0,18106.5,820.25,1485.0,6150.25
2021-06-03 17:00:00+02:00,69.3,20.5,7.8,46.6,19.7,33.6,4362.25,10134.5,4292.75,3222.0,411.25,19.0,495.5,1980.75,220.25,7594.5,255.0,121.0,12709.5,815.75,2338.5,6868.5
2021-06-03 18:00:00+02:00,75.0,20.5,7.8,46.6,19.7,33.6,4470.0,10135.25,5170.5,3074.75,411.0,19.0,952.75,1977.5,187.0,7675.0,255.0,121.0,7438.5,812.0,3291.25,7334.25
2021-06-03 19:00:00+02:00,81.99,20.5,7.8,46.6,19.7,33.6,4523.75,10819.0,5356.0,2599.0,411.0,19.0,1574.25,1982.0,341.75,7681.25,255.0,121.0,3277.75,827.5,4348.0,7211.75
2021-06-03 20:00:00+02:00,82.03,20.5,7.8,46.6,19.7,33.6,4495.75,10958.5,5363.5,2748.5,411.0,20.25,2872.5,1984.25,381.75,7703.75,255.5,121.5,876.25,806.5,4040.0,6715.75
2021-06-03 21:00:00+02:00,80.14,20.5,7.8,46.6,19.7,33.6,4455.0,10961.5,5121.75,2678.25,411.25,21.75,3873.5,1983.75,380.25,7755.75,255.0,121.0,52.5,815.75,2988.0,7096.0
2021-06-03 22:00:00+02:00,79.32,20.5,7.8,46.6,19.7,33.6,4387.25,10945.25,5057.0,2751.0,411.0,22.75,2511.0,1980.75,158.0,7768.0,255.0,121.0,0.0,809.25,2811.25,7857.5
2021-06-03 23:00:00+02:00,73.4,20.5,7.8,46.6,19.7,33.6,4324.0,10874.25,4529.75,2574.75,411.0,23.0,1042.25,1989.5,175.0,7787.25,264.0,121.0,0.0,819.25,2544.5,7625.0
2021-06-04 00:00:00+02:00,66.41,19.0,11.1,60.7,16.2,70.8,4275.75,10829.0,4250.75,2299.0,411.0,24.0,172.75,2002.25,259.5,7790.0,255.0,121.0,0.0,823.25,2255.0,6961.75
2021-06-04 01:00:00+02:00,62.92,19.0,11.1,60.7,16.2,70.8,4254.75,10370.5,4291.0,2025.25,411.0,24.75,18.25,2013.0,318.5,7792.5,255.0,121.0,0.0,809.75,1993.5,6337.5
2021-06-04 02:00:00+02:00,60.04,19.0,11.1,60.7,16.2,70.8,4245.75,10060.0,3886.75,1923.25,411.0,25.0,91.5,2016.0,275.0,7786.5,255.0,121.0,0.0,815.25,1690.25,5716.5
2021-06-04 03:00:00+02:00,60.1,19.0,11.1,60.7,16.2,70.8,4238.5,10053.0,4138.5,2063.25,411.0,25.0,288.25,2014.0,411.0,7784.0,255.0,121.0,0.0,824.25,1296.75,4688.25
2021-06-04 04:00:00+02:00,59.0,19.0,11.1,60.7,16.2,70.8,4270.75,10378.25,4131.0,2081.25,411.0,25.5,266.25,2022.5,276.75,7789.25,255.0,121.5,2.25,821.75,1005.75,3862.5
2021-06-04 05:00:00+02:00,61.32,19.0,11.1,60.7,16.2,70.8,4309.25,10577.25,4679.75,1988.75,411.0,25.0,247.25,2023.25,304.75,7796.5,255.0,121.0,240.75,807.25,689.75,3524.5
2021-06-04 06:00:00+02:00,75.98,19.0,11.1,60.7,16.2,70.8,4219.5,10940.5,5691.25,2932.25,411.0,24.75,1134.0,1992.25,310.0,7816.0,252.25,121.25,1829.25,797.75,466.0,3340.0
2021-06-04 07:00:00+02:00,82.99,19.0,11.1,60.7,16.2,70.8,4254.75,11001.5,6239.75,3498.25,411.0,23.25,2572.25,1986.0,422.75,7814.75,250.0,122.0,5019.0,808.75,279.25,2850.25
2021-06-04 08:00:00+02:00,85.9,19.0,11.1,60.7,16.2,70.8,4294.5,10765.5,6288.25,4090.5,411.0,22.0,3303.75,1997.25,401.75,7651.5,250.0,122.0,9439.0,807.75,167.5,1969.0
2021-06-04 09:00:00+02:00,81.45,19.0,11.1,60.7,16.2,70.8,4250.75,10367.5,6261.25,4264.0,411.0,21.0,2494.25,2015.5,387.0,7618.25,250.0,122.0,14965.0,810.5,113.0,1444.5
2021-06-04 10:00:00+02:00,75.58,19.0,11.1,60.7,16.2,70.8,4184.25,10066.0,6240.5,4114.5,411.5,20.5,818.25,2033.5,173.25,7541.25,249.75,121.75,20402.0,811.5,119.25,1145.75
2021-06-04 11:00:00+02:00,74.88,19.0,11.1,60.7,16.2,70.8,4294.75,10122.0,6357.5,3965.75,411.0,20.0,404.25,2069.25,195.25,7503.5,249.0,121.0,24654.25,824.25,100.5,1022.0
2021-06-04 12:00:00+02:00,69.95,19.0,11.1,60.7,16.2,70.8,4122.5,9623.0,6142.0,4095.75,411.0,19.25,958.75,2077.25,284.75,7513.75,249.5,121.5,26761.75,832.5,73.5,1170.25
2021-06-04 13:00:00+02:00,63.01,19.0,11.1,60.7,16.2,70.8,4003.75,9675.75,6331.5,4089.0,411.0,19.0,1178.25,2067.75,370.5,7550.0,249.0,121.0,26129.25,825.25,142.5,1378.0
2021-06-04 14:00:00+02:00,62.91,19.0,11.1,60.7,16.2,70.8,3978.5,9727.5,6266.25,3788.0,411.25,18.25,1290.75,2064.75,338.75,7580.5,249.0,121.0,23423.5,805.0,255.5,1435.75
2021-06-04 15:00:00+02:00,63.93,19.0,11.1,60.7,16.2,70.8,3971.25,10229.75,6275.5,3385.5,411.0,18.0,1259.25,2068.25,336.25,7569.25,256.5,121.0,19925.75,800.0,249.75,1917.75
2021-06-04 16:00:00+02:00,67.0,19.0,11.1,60.7,16.2,70.8,4009.75,10620.25,6235.25,3384.25,411.0,19.5,235.0,2066.5,222.75,7551.0,259.0,121.0,16806.5,817.5,224.5,2250.5
2021-06-04 17:00:00+02:00,75.9,19.0,11.1,60.7,16.2,70.8,4096.0,10799.75,6333.0,3155.0,411.0,22.0,841.25,2060.75,263.25,7683.75,259.0,121.0,12728.5,828.0,272.25,2548.5
2021-06-04 18:00:00+02:00,79.91,19.0,11.1,60.7,16.2,70.8,4193.0,11026.25,6285.25,3120.75,411.0,22.0,2523.25,2056.5,385.25,7730.25,259.0,121.0,7930.75,834.75,345.75,2920.75
2021-06-04 19:00:00+02:00,81.95,19.0,11.1,60.7,16.2,70.8,4220.75,11067.5,6009.0,3375.75,411.0,22.0,2818.75,2055.75,308.25,7731.0,259.0,121.0,3677.25,827.5,446.5,3436.5
2021-06-04 20:00:00+02:00,81.69,19.0,11.1,60.7,16.2,70.8,4199.25,11062.25,6036.5,3581.5,411.0,22.0,2377.75,2061.5,271.0,7734.75,259.0,121.0,973.75,815.5,579.0,3740.0
2021-06-04 21:00:00+02:00,80.0,19.0,11.1,60.7,16.2,70.8,4153.75,10643.25,6093.5,3612.0,411.0,22.25,1682.0,2063.25,170.5,7750.25,259.0,121.0,42.5,817.25,863.0,4242.75
2021-06-04 22:00:00+02:00,78.21,19.0,11.1,60.7,16.2,70.8,4075.0,10425.25,6081.5,3467.75,411.0,23.0,2133.25,2085.0,295.25,7744.5,259.0,121.0,0.0,820.75,1039.5,4105.0
2021-06-04 23:00:00+02:00,72.09,19.0,11.1,60.7,16.2,70.8,4009.25,10048.5,5534.0,3015.25,411.0,23.0,969.5,2108.75,250.25,7753.75,259.0,121.0,0.0,810.5,1050.0,4126.75
2021-06-05 00:00:00+02:00,74.87,21.1,11.3,56.6,15.7,56.4,4056.0,10055.75,4283.75,2356.75,411.25,23.0,474.5,2126.25,196.0,7760.0,254.0,121.0,0.0,812.0,994.0,4182.75
2021-06-05 01:00:00+02:00,65.25,21.1,11.3,56.6,15.7,56.4,4051.0,10176.0,3959.0,2012.0,411.5,24.0,207.75,2131.25,257.75,7766.25,254.0,121.0,0.0,816.5,842.75,3931.25
2021-06-05 02:00:00+02:00,59.01,21.1,11.3,56.6,15.7,56.4,4052.5,10171.0,3819.0,1888.75,411.5,24.0,157.5,2133.5,252.75,7782.75,260.0,121.0,0.0,814.75,785.0,3955.5
2021-06-05 03:00:00+02:00,56.96,21.1,11.3,56.6,15.7,56.4,4228.0,10028.75,3650.0,1879.75,411.0,24.0,132.5,2154.5,287.75,7790.75,260.0,121.0,0.0,810.5,693.0,3856.75
2021-06-05 04:00:00+02:00,56.03,21.1,11.3,56.6,15.7,56.4,4269.0,10058.0,3606.25,1847.5,411.25,23.0,52.25,2157.75,264.75,7788.25,260.0,121.0,4.0,803.75,734.25,3667.75
2021-06-05 05:00:00+02:00,56.04,21.1,11.3,56.6,15.7,56.4,4312.25,10072.25,3495.25,1805.5,410.75,23.0,70.0,2153.25,257.5,7781.25,260.0,121.0,381.75,800.75,793.25,3590.0
2021-06-05 06:00:00+02:00,56.07,21.1,11.3,56.6,15.7,56.4,4403.0,10329.5,3814.25,1784.0,406.25,23.0,52.75,2149.75,216.25,7793.5,260.0,121.0,2301.5,787.75,864.5,3148.25
2021-06-05 07:00:00+02:00,59.07,21.1,11.3,56.6,15.7,56.4,4477.25,10570.0,3970.25,1806.0,406.0,23.0,186.0,2149.25,221.75,7785.0,260.0,121.0,5905.0,797.0,851.25,2126.75
2021-06-05 08:00:00+02:00,66.02,21.1,11.3,56.6,15.7,56.4,4504.25,10725.5,3901.5,2156.75,406.0,22.0,671.0,2151.0,331.75,7632.5,260.0,121.0,10538.5,794.75,796.5,1579.75
2021-06-05 09:00:00+02:00,67.99,21.1,11.3,56.6,15.7,56.4,4485.0,10831.25,3997.25,2173.25,406.0,21.25,787.0,2155.5,397.0,7606.5,260.0,121.0,15027.75,803.25,681.5,1554.0
2021-06-05 10:00:00+02:00,57.73,21.1,11.3,56.6,15.7,56.4,4439.25,10828.75,3902.75,2115.0,405.25,21.0,332.0,2156.75,343.0,7609.25,260.0,121.0,18285.5,797.25,748.75,1755.25
2021-06-05 11:00:00+02:00,58.03,21.1,11.3,56.6,15.7,56.4,4406.75,10713.25,4029.0,2125.0,407.75,20.25,350.25,2145.0,361.0,7619.25,260.0,121.0,20283.25,812.25,937.0,1919.25
2021-06-05 12:00:00+02:00,58.83,21.1,11.3,56.6,15.7,56.4,4334.5,10470.5,3865.25,2111.5,409.0,20.0,604.0,2132.75,469.0,7596.75,260.0,121.0,21907.25,804.0,659.25,2173.75
